order_id,item_id,item_name,price,ordered_at
1309,1,Classic Burger,10.00,2025-03-08 02:10:00
1309,2,Truffle Fries,6.00,2025-03-08 02:10:00
1309,6,Soda,3.00,2025-03-08 02:10:00
1310,1,Classic Burger,10.00,2025-02-16 15:27:00
1310,2,Truffle Fries,6.00,2025-02-16 15:27:00
1310,6,Soda,3.00,2025-02-16 15:27:00
1311,4,Onion Rings,5.00,2025-03-19 09:44:00
1312,5,Veggie Burger,11.00,2025-01-26 19:32:00
1313,5,Veggie Burger,11.00,2025-03-16 22:52:00
1314,6,Soda,3.00,2025-03-02 08:03:00
1315,1,Classic Burger,10.00,2025-01-17 21:07:00
1316,6,Soda,3.00,2025-01-17 23:17:00
1317,1,Classic Burger,10.00,2025-02-06 22:31:00
1317,5,Veggie Burger,11.00,2025-02-06 22:31:00
1318,2,Truffle Fries,6.00,2025-01-21 00:57:00
1319,2,Truffle Fries,6.00,2025-01-15 18:51:00
1320,7,Milkshake,7.00,2025-03-13 04:01:00
1321,1,Classic Burger,10.00,2025-03-22 20:41:00
1321,2,Truffle Fries,6.00,2025-03-22 20:41:00
1322,2,Truffle Fries,6.00,2025-01-26 05:25:00
1323,2,Truffle Fries,6.00,2025-02-25 17:10:00
1324,3,Lobster Roll,18.00,2025-03-11 04:11:00
1324,4,Onion Rings,5.00,2025-03-11 04:11:00
1324,6,Soda,3.00,2025-03-11 04:11:00
1325,3,Lobster Roll,18.00,2025-02-24 10:43:00
1325,4,Onion Rings,5.00,2025-02-24 10:43:00
1325,6,Soda,3.00,2025-02-24 10:43:00
1326,1,Classic Burger,10.00,2025-02-25 00:14:00
1326,2,Truffle Fries,6.00,2025-02-25 00:14:00
1327,1,Classic Burger,10.00,2025-03-12 00:20:00
1327,2,Truffle Fries,6.00,2025-03-12 00:20:00
1327,6,Soda,3.00,2025-03-12 00:20:00
1328,1,Classic Burger,10.00,2025-01-17 10:48:00
1328,2,Truffle Fries,6.00,2025-01-17 10:48:00
1328,6,Soda,3.00,2025-01-17 10:48:00
1329,6,Soda,3.00,2025-03-03 06:22:00
1329,7,Milkshake,7.00,2025-03-03 06:22:00
1330,1,Classic Burger,10.00,2025-03-10 00:00:00
1330,2,Truffle Fries,6.00,2025-03-10 00:00:00
1331,2,Truffle Fries,6.00,2025-02-22 20:45:00
1332,2,Truffle Fries,6.00,2025-02-28 17:24:00
1333,7,Milkshake,7.00,2025-01-03 08:33:00
1334,5,Veggie Burger,11.00,2025-03-28 17:05:00
1334,7,Milkshake,7.00,2025-03-28 17:05:00
1335,1,Classic Burger,10.00,2025-01-11 02:15:00
1335,2,Truffle Fries,6.00,2025-01-11 02:15:00
1336,6,Soda,3.00,2025-01-29 16:48:00
1337,1,Classic Burger,10.00,2025-03-13 09:00:00
1337,2,Truffle Fries,6.00,2025-03-13 09:00:00
1337,6,Soda,3.00,2025-03-13 09:00:00
1338,6,Soda,3.00,2025-03-24 22:01:00
1339,6,Soda,3.00,2025-03-29 16:16:00
1340,1,Classic Burger,10.00,2025-01-22 23:08:00
1340,2,Truffle Fries,6.00,2025-01-22 23:08:00
1340,6,Soda,3.00,2025-01-22 23:08:00
1341,5,Veggie Burger,11.00,2025-03-11 13:23:00
1341,7,Milkshake,7.00,2025-03-11 13:23:00
1342,4,Onion Rings,5.00,2025-03-11 03:06:00
1343,7,Milkshake,7.00,2025-03-04 10:57:00
1344,7,Milkshake,7.00,2025-02-28 06:49:00
1345,5,Veggie Burger,11.00,2025-03-30 20:07:00
1345,6,Soda,3.00,2025-03-30 20:07:00
1345,7,Milkshake,7.00,2025-03-30 20:07:00
1346,6,Soda,3.00,2025-01-29 00:31:00
1347,3,Lobster Roll,18.00,2025-02-02 11:49:00
1347,4,Onion Rings,5.00,2025-02-02 11:49:00
1347,6,Soda,3.00,2025-02-02 11:49:00
1347,7,Milkshake,7.00,2025-02-02 11:49:00
1348,1,Classic Burger,10.00,2025-01-27 14:07:00
1349,2,Truffle Fries,6.00,2025-02-16 14:42:00
1350,6,Soda,3.00,2025-03-29 07:33:00
1351,6,Soda,3.00,2025-02-11 09:27:00
1352,1,Classic Burger,10.00,2025-01-18 14:12:00
1352,2,Truffle Fries,6.00,2025-01-18 14:12:00
1352,6,Soda,3.00,2025-01-18 14:12:00
1353,6,Soda,3.00,2025-03-16 06:35:00
1354,1,Classic Burger,10.00,2025-03-07 11:26:00
1354,2,Truffle Fries,6.00,2025-03-07 11:26:00
1354,6,Soda,3.00,2025-03-07 11:26:00
1355,3,Lobster Roll,18.00,2025-02-10 10:55:00
1355,4,Onion Rings,5.00,2025-02-10 10:55:00
1355,6,Soda,3.00,2025-02-10 10:55:00
1356,2,Truffle Fries,6.00,2025-02-05 17:19:00
1357,1,Classic Burger,10.00,2025-02-24 21:06:00
1357,2,Truffle Fries,6.00,2025-02-24 21:06:00
1357,6,Soda,3.00,2025-02-24 21:06:00
1358,5,Veggie Burger,11.00,2025-02-21 05:53:00
1359,5,Veggie Burger,11.00,2025-03-24 22:56:00
1359,6,Soda,3.00,2025-03-24 22:56:00
1359,7,Milkshake,7.00,2025-03-24 22:56:00
1360,1,Classic Burger,10.00,2025-03-25 21:39:00
1361,5,Veggie Burger,11.00,2025-02-24 14:53:00
1361,6,Soda,3.00,2025-02-24 14:53:00
1362,5,Veggie Burger,11.00,2025-02-04 17:52:00
1362,6,Soda,3.00,2025-02-04 17:52:00
1363,6,Soda,3.00,2025-03-28 15:59:00
1364,1,Classic Burger,10.00,2025-02-18 08:55:00
1364,2,Truffle Fries,6.00,2025-02-18 08:55:00
1364,3,Lobster Roll,18.00,2025-02-18 08:55:00
1365,7,Milkshake,7.00,2025-01-17 20:47:00
1366,3,Lobster Roll,18.00,2025-03-12 04:41:00
1366,4,Onion Rings,5.00,2025-03-12 04:41:00
1366,6,Soda,3.00,2025-03-12 04:41:00
1366,7,Milkshake,7.00,2025-03-12 04:41:00
1367,1,Classic Burger,10.00,2025-03-14 04:40:00
1368,5,Veggie Burger,11.00,2025-01-04 21:27:00
1369,1,Classic Burger,10.00,2025-01-15 11:58:00
1370,3,Lobster Roll,18.00,2025-01-16 12:37:00
1370,6,Soda,3.00,2025-01-16 12:37:00
1371,6,Soda,3.00,2025-03-04 00:32:00
1372,1,Classic Burger,10.00,2025-02-26 00:51:00
1372,6,Soda,3.00,2025-02-26 00:51:00
1373,7,Milkshake,7.00,2025-01-29 15:02:00
1374,6,Soda,3.00,2025-03-24 17:45:00
1375,5,Veggie Burger,11.00,2025-03-28 16:02:00
1376,4,Onion Rings,5.00,2025-02-16 05:36:00
1377,1,Classic Burger,10.00,2025-03-16 19:31:00
1377,2,Truffle Fries,6.00,2025-03-16 19:31:00
1377,4,Onion Rings,5.00,2025-03-16 19:31:00
1378,2,Truffle Fries,6.00,2025-03-22 00:32:00
1379,6,Soda,3.00,2025-03-07 05:04:00
1380,1,Classic Burger,10.00,2025-01-27 09:43:00
1380,2,Truffle Fries,6.00,2025-01-27 09:43:00
1380,6,Soda,3.00,2025-01-27 09:43:00
1381,2,Truffle Fries,6.00,2025-03-18 02:26:00
1382,6,Soda,3.00,2025-01-21 16:02:00
1383,1,Classic Burger,10.00,2025-03-27 03:38:00
1383,2,Truffle Fries,6.00,2025-03-27 03:38:00
1384,1,Classic Burger,10.00,2025-01-08 21:16:00
1384,2,Truffle Fries,6.00,2025-01-08 21:16:00
1385,6,Soda,3.00,2025-03-18 20:12:00
1386,1,Classic Burger,10.00,2025-01-14 18:02:00
1386,2,Truffle Fries,6.00,2025-01-14 18:02:00
1387,6,Soda,3.00,2025-01-14 02:11:00
1388,1,Classic Burger,10.00,2025-02-26 11:14:00
1388,2,Truffle Fries,6.00,2025-02-26 11:14:00
1388,6,Soda,3.00,2025-02-26 11:14:00
1389,7,Milkshake,7.00,2025-02-20 09:52:00
1390,1,Classic Burger,10.00,2025-02-08 23:36:00
1390,2,Truffle Fries,6.00,2025-02-08 23:36:00
1390,4,Onion Rings,5.00,2025-02-08 23:36:00
1390,6,Soda,3.00,2025-02-08 23:36:00
1391,6,Soda,3.00,2025-02-28 14:48:00
1392,6,Soda,3.00,2025-01-11 13:10:00
1393,1,Classic Burger,10.00,2025-02-19 06:01:00
1393,2,Truffle Fries,6.00,2025-02-19 06:01:00
1393,6,Soda,3.00,2025-02-19 06:01:00
1394,1,Classic Burger,10.00,2025-02-09 12:41:00
1394,2,Truffle Fries,6.00,2025-02-09 12:41:00
1395,1,Classic Burger,10.00,2025-03-03 06:44:00
1395,6,Soda,3.00,2025-03-03 06:44:00
1396,6,Soda,3.00,2025-02-16 15:16:00
1397,2,Truffle Fries,6.00,2025-01-03 07:25:00
1398,2,Truffle Fries,6.00,2025-02-28 07:38:00
1399,1,Classic Burger,10.00,2025-03-10 11:32:00
1399,6,Soda,3.00,2025-03-10 11:32:00
1400,1,Classic Burger,10.00,2025-02-27 15:26:00
1400,2,Truffle Fries,6.00,2025-02-27 15:26:00
1401,4,Onion Rings,5.00,2025-02-02 12:36:00
1402,6,Soda,3.00,2025-01-17 09:29:00
1403,5,Veggie Burger,11.00,2025-03-31 17:37:00
1403,7,Milkshake,7.00,2025-03-31 17:37:00
1404,2,Truffle Fries,6.00,2025-03-28 08:20:00
1405,6,Soda,3.00,2025-01-05 10:41:00
1406,7,Milkshake,7.00,2025-01-30 04:25:00
1407,4,Onion Rings,5.00,2025-03-16 16:16:00
1408,5,Veggie Burger,11.00,2025-03-11 00:35:00
1408,6,Soda,3.00,2025-03-11 00:35:00
1409,1,Classic Burger,10.00,2025-01-31 16:06:00
1409,6,Soda,3.00,2025-01-31 16:06:00
1410,6,Soda,3.00,2025-02-10 11:37:00
1411,1,Classic Burger,10.00,2025-03-31 02:07:00
1411,2,Truffle Fries,6.00,2025-03-31 02:07:00
1411,6,Soda,3.00,2025-03-31 02:07:00
1412,6,Soda,3.00,2025-01-25 17:39:00
1413,2,Truffle Fries,6.00,2025-01-08 15:25:00
1414,4,Onion Rings,5.00,2025-01-17 21:12:00
1415,1,Classic Burger,10.00,2025-01-08 17:54:00
1415,2,Truffle Fries,6.00,2025-01-08 17:54:00
1415,6,Soda,3.00,2025-01-08 17:54:00
1416,5,Veggie Burger,11.00,2025-01-16 15:02:00
1416,6,Soda,3.00,2025-01-16 15:02:00
1417,5,Veggie Burger,11.00,2025-02-02 13:10:00
1418,1,Classic Burger,10.00,2025-01-06 16:18:00
1418,2,Truffle Fries,6.00,2025-01-06 16:18:00
1418,6,Soda,3.00,2025-01-06 16:18:00
1419,1,Classic Burger,10.00,2025-03-04 07:11:00
1419,2,Truffle Fries,6.00,2025-03-04 07:11:00
1420,1,Classic Burger,10.00,2025-02-10 08:12:00
1420,2,Truffle Fries,6.00,2025-02-10 08:12:00
1421,2,Truffle Fries,6.00,2025-02-05 07:21:00
1421,7,Milkshake,7.00,2025-02-05 07:21:00
1422,2,Truffle Fries,6.00,2025-03-04 06:26:00
1423,6,Soda,3.00,2025-02-10 20:48:00
1424,2,Truffle Fries,6.00,2025-02-18 15:37:00
1425,1,Classic Burger,10.00,2025-01-26 19:48:00
1425,2,Truffle Fries,6.00,2025-01-26 19:48:00
1426,6,Soda,3.00,2025-02-05 16:23:00
1427,1,Classic Burger,10.00,2025-03-12 23:56:00
1427,2,Truffle Fries,6.00,2025-03-12 23:56:00
1428,7,Milkshake,7.00,2025-03-25 21:04:00
1429,6,Soda,3.00,2025-01-13 19:30:00
1430,6,Soda,3.00,2025-03-24 06:11:00
1431,5,Veggie Burger,11.00,2025-03-16 05:35:00
1431,6,Soda,3.00,2025-03-16 05:35:00
1432,4,Onion Rings,5.00,2025-01-07 08:51:00
1433,6,Soda,3.00,2025-01-28 18:15:00
1434,6,Soda,3.00,2025-03-26 20:46:00
1435,3,Lobster Roll,18.00,2025-02-03 08:41:00
1435,4,Onion Rings,5.00,2025-02-03 08:41:00
1435,6,Soda,3.00,2025-02-03 08:41:00
1436,3,Lobster Roll,18.00,2025-03-14 09:35:00
1436,4,Onion Rings,5.00,2025-03-14 09:35:00
1437,4,Onion Rings,5.00,2025-03-31 22:25:00
1438,1,Classic Burger,10.00,2025-01-09 07:20:00
1438,2,Truffle Fries,6.00,2025-01-09 07:20:00
1439,6,Soda,3.00,2025-02-07 20:23:00
1440,1,Classic Burger,10.00,2025-01-08 04:06:00
1440,2,Truffle Fries,6.00,2025-01-08 04:06:00
1440,6,Soda,3.00,2025-01-08 04:06:00
1441,1,Classic Burger,10.00,2025-02-17 13:11:00
1442,6,Soda,3.00,2025-01-18 00:30:00
1443,1,Classic Burger,10.00,2025-02-16 05:31:00
1443,6,Soda,3.00,2025-02-16 05:31:00
1444,1,Classic Burger,10.00,2025-02-17 14:48:00
1444,2,Truffle Fries,6.00,2025-02-17 14:48:00
1444,6,Soda,3.00,2025-02-17 14:48:00
1445,7,Milkshake,7.00,2025-02-01 22:53:00
1446,6,Soda,3.00,2025-01-27 07:30:00
1447,7,Milkshake,7.00,2025-02-28 06:18:00
1448,1,Classic Burger,10.00,2025-02-27 08:22:00
1448,2,Truffle Fries,6.00,2025-02-27 08:22:00
1449,5,Veggie Burger,11.00,2025-03-28 03:58:00
1449,7,Milkshake,7.00,2025-03-28 03:58:00
1450,6,Soda,3.00,2025-02-01 04:32:00
1451,6,Soda,3.00,2025-03-17 13:45:00
1452,5,Veggie Burger,11.00,2025-03-12 15:19:00
1453,1,Classic Burger,10.00,2025-02-28 14:53:00
1454,3,Lobster Roll,18.00,2025-01-28 22:56:00
1455,5,Veggie Burger,11.00,2025-01-08 02:24:00
1455,6,Soda,3.00,2025-01-08 02:24:00
1455,7,Milkshake,7.00,2025-01-08 02:24:00
1456,5,Veggie Burger,11.00,2025-02-01 10:09:00
1457,1,Classic Burger,10.00,2025-03-20 19:23:00
1457,2,Truffle Fries,6.00,2025-03-20 19:23:00
1458,1,Classic Burger,10.00,2025-01-11 02:57:00
1458,2,Truffle Fries,6.00,2025-01-11 02:57:00
1458,6,Soda,3.00,2025-01-11 02:57:00
1459,1,Classic Burger,10.00,2025-01-10 06:29:00
1460,6,Soda,3.00,2025-03-30 02:01:00
1461,7,Milkshake,7.00,2025-01-31 06:17:00
1462,6,Soda,3.00,2025-01-18 17:41:00
1463,2,Truffle Fries,6.00,2025-02-17 07:26:00
1464,1,Classic Burger,10.00,2025-02-15 17:31:00
1465,5,Veggie Burger,11.00,2025-01-21 00:59:00
1465,6,Soda,3.00,2025-01-21 00:59:00
1465,7,Milkshake,7.00,2025-01-21 00:59:00
1466,5,Veggie Burger,11.00,2025-03-19 04:13:00
1467,1,Classic Burger,10.00,2025-02-09 16:22:00
1467,2,Truffle Fries,6.00,2025-02-09 16:22:00
1467,6,Soda,3.00,2025-02-09 16:22:00
1468,2,Truffle Fries,6.00,2025-01-05 13:50:00
1469,2,Truffle Fries,6.00,2025-01-19 04:13:00
1470,3,Lobster Roll,18.00,2025-02-05 14:59:00
1470,6,Soda,3.00,2025-02-05 14:59:00
1471,5,Veggie Burger,11.00,2025-03-04 09:21:00
1471,6,Soda,3.00,2025-03-04 09:21:00
1471,7,Milkshake,7.00,2025-03-04 09:21:00
1472,1,Classic Burger,10.00,2025-04-01 06:40:00
1473,1,Classic Burger,10.00,2025-02-16 19:11:00
1473,2,Truffle Fries,6.00,2025-02-16 19:11:00
1474,6,Soda,3.00,2025-01-13 22:21:00
1475,2,Truffle Fries,6.00,2025-02-17 17:29:00
1476,1,Classic Burger,10.00,2025-02-17 09:08:00
1476,6,Soda,3.00,2025-02-17 09:08:00
1477,6,Soda,3.00,2025-02-26 13:45:00
1478,3,Lobster Roll,18.00,2025-02-01 01:49:00
1478,4,Onion Rings,5.00,2025-02-01 01:49:00
1478,6,Soda,3.00,2025-02-01 01:49:00
1479,6,Soda,3.00,2025-02-13 16:25:00
1480,1,Classic Burger,10.00,2025-03-03 18:57:00
1480,2,Truffle Fries,6.00,2025-03-03 18:57:00
1480,6,Soda,3.00,2025-03-03 18:57:00
1481,5,Veggie Burger,11.00,2025-03-21 20:07:00
1481,6,Soda,3.00,2025-03-21 20:07:00
1481,7,Milkshake,7.00,2025-03-21 20:07:00
1482,7,Milkshake,7.00,2025-03-13 17:16:00
1483,6,Soda,3.00,2025-01-22 04:04:00
1484,3,Lobster Roll,18.00,2025-01-16 23:29:00
1484,4,Onion Rings,5.00,2025-01-16 23:29:00
1485,5,Veggie Burger,11.00,2025-03-17 05:56:00
1485,7,Milkshake,7.00,2025-03-17 05:56:00
1486,2,Truffle Fries,6.00,2025-01-03 04:22:00
1487,5,Veggie Burger,11.00,2025-02-08 01:07:00
1488,6,Soda,3.00,2025-03-21 21:41:00
1489,1,Classic Burger,10.00,2025-03-06 16:47:00
1489,2,Truffle Fries,6.00,2025-03-06 16:47:00
1489,6,Soda,3.00,2025-03-06 16:47:00
1490,2,Truffle Fries,6.00,2025-02-18 06:55:00
1491,6,Soda,3.00,2025-02-12 07:09:00
1492,5,Veggie Burger,11.00,2025-02-02 16:57:00
1493,5,Veggie Burger,11.00,2025-01-25 12:30:00
1493,6,Soda,3.00,2025-01-25 12:30:00
1493,7,Milkshake,7.00,2025-01-25 12:30:00
1494,7,Milkshake,7.00,2025-01-21 22:13:00
1495,1,Classic Burger,10.00,2025-03-12 15:39:00
1495,2,Truffle Fries,6.00,2025-03-12 15:39:00
1496,4,Onion Rings,5.00,2025-02-02 04:58:00
1497,1,Classic Burger,10.00,2025-03-08 03:29:00
1497,2,Truffle Fries,6.00,2025-03-08 03:29:00
1498,2,Truffle Fries,6.00,2025-03-31 16:11:00
1499,6,Soda,3.00,2025-03-12 19:47:00
1500,4,Onion Rings,5.00,2025-01-27 15:20:00
1500,7,Milkshake,7.00,2025-01-27 15:20:00
1501,1,Classic Burger,10.00,2025-03-02 03:59:00
1501,2,Truffle Fries,6.00,2025-03-02 03:59:00
1501,6,Soda,3.00,2025-03-02 03:59:00
1502,4,Onion Rings,5.00,2025-03-27 09:13:00
1503,5,Veggie Burger,11.00,2025-01-11 09:36:00
1503,6,Soda,3.00,2025-01-11 09:36:00
1504,1,Classic Burger,10.00,2025-02-18 19:04:00
1504,2,Truffle Fries,6.00,2025-02-18 19:04:00
1504,6,Soda,3.00,2025-02-18 19:04:00
1505,1,Classic Burger,10.00,2025-02-13 10:58:00
1505,6,Soda,3.00,2025-02-13 10:58:00
1506,1,Classic Burger,10.00,2025-03-27 00:38:00
1506,2,Truffle Fries,6.00,2025-03-27 00:38:00
1507,1,Classic Burger,10.00,2025-03-01 16:07:00
1507,6,Soda,3.00,2025-03-01 16:07:00
1508,6,Soda,3.00,2025-03-25 02:25:00
1509,4,Onion Rings,5.00,2025-01-22 14:17:00
1510,1,Classic Burger,10.00,2025-03-27 17:11:00
1510,6,Soda,3.00,2025-03-27 17:11:00
1511,7,Milkshake,7.00,2025-03-27 11:11:00
1512,6,Soda,3.00,2025-02-06 14:14:00
1513,7,Milkshake,7.00,2025-03-10 15:13:00
1514,1,Classic Burger,10.00,2025-03-22 06:16:00
1514,2,Truffle Fries,6.00,2025-03-22 06:16:00
1515,1,Classic Burger,10.00,2025-01-31 22:54:00
1516,1,Classic Burger,10.00,2025-03-27 21:19:00
1516,2,Truffle Fries,6.00,2025-03-27 21:19:00
1516,6,Soda,3.00,2025-03-27 21:19:00
1517,1,Classic Burger,10.00,2025-01-31 13:23:00
1517,2,Truffle Fries,6.00,2025-01-31 13:23:00
1517,6,Soda,3.00,2025-01-31 13:23:00
1518,1,Classic Burger,10.00,2025-03-09 12:09:00
1518,2,Truffle Fries,6.00,2025-03-09 12:09:00
1519,6,Soda,3.00,2025-02-26 01:39:00
1520,2,Truffle Fries,6.00,2025-03-17 17:35:00
1521,5,Veggie Burger,11.00,2025-02-06 22:38:00
1521,6,Soda,3.00,2025-02-06 22:38:00
1521,7,Milkshake,7.00,2025-02-06 22:38:00
1522,1,Classic Burger,10.00,2025-01-24 00:52:00
1522,2,Truffle Fries,6.00,2025-01-24 00:52:00
1522,6,Soda,3.00,2025-01-24 00:52:00
1523,1,Classic Burger,10.00,2025-01-31 11:04:00
1523,6,Soda,3.00,2025-01-31 11:04:00
1524,1,Classic Burger,10.00,2025-03-05 12:22:00
1524,2,Truffle Fries,6.00,2025-03-05 12:22:00
1524,6,Soda,3.00,2025-03-05 12:22:00
1525,3,Lobster Roll,18.00,2025-03-04 21:45:00
1526,5,Veggie Burger,11.00,2025-01-12 03:29:00
1526,6,Soda,3.00,2025-01-12 03:29:00
1527,1,Classic Burger,10.00,2025-03-29 14:23:00
1527,2,Truffle Fries,6.00,2025-03-29 14:23:00
1528,6,Soda,3.00,2025-02-08 07:25:00
1529,4,Onion Rings,5.00,2025-03-11 09:27:00
1530,6,Soda,3.00,2025-01-21 08:07:00
1531,4,Onion Rings,5.00,2025-02-24 16:34:00
1531,6,Soda,3.00,2025-02-24 16:34:00
1532,5,Veggie Burger,11.00,2025-02-18 12:48:00
1532,6,Soda,3.00,2025-02-18 12:48:00
1533,1,Classic Burger,10.00,2025-01-11 16:07:00
1533,2,Truffle Fries,6.00,2025-01-11 16:07:00
1534,1,Classic Burger,10.00,2025-01-15 02:21:00
1534,6,Soda,3.00,2025-01-15 02:21:00
1535,5,Veggie Burger,11.00,2025-03-07 17:07:00
1535,7,Milkshake,7.00,2025-03-07 17:07:00
1536,1,Classic Burger,10.00,2025-02-11 17:32:00
1536,2,Truffle Fries,6.00,2025-02-11 17:32:00
1537,6,Soda,3.00,2025-03-03 16:41:00
1538,1,Classic Burger,10.00,2025-02-06 11:57:00
1538,2,Truffle Fries,6.00,2025-02-06 11:57:00
1538,4,Onion Rings,5.00,2025-02-06 11:57:00
1538,6,Soda,3.00,2025-02-06 11:57:00
1539,6,Soda,3.00,2025-02-01 19:38:00
1540,4,Onion Rings,5.00,2025-01-06 22:37:00
1540,7,Milkshake,7.00,2025-01-06 22:37:00
1541,1,Classic Burger,10.00,2025-01-04 08:19:00
1541,2,Truffle Fries,6.00,2025-01-04 08:19:00
1541,6,Soda,3.00,2025-01-04 08:19:00
1542,5,Veggie Burger,11.00,2025-03-08 20:09:00
1543,7,Milkshake,7.00,2025-03-21 14:42:00
1544,5,Veggie Burger,11.00,2025-01-08 18:18:00
1545,1,Classic Burger,10.00,2025-02-02 02:42:00
1545,6,Soda,3.00,2025-02-02 02:42:00
1546,1,Classic Burger,10.00,2025-03-31 13:03:00
1546,2,Truffle Fries,6.00,2025-03-31 13:03:00
1546,6,Soda,3.00,2025-03-31 13:03:00
1547,6,Soda,3.00,2025-03-03 18:16:00
1548,6,Soda,3.00,2025-02-04 23:32:00
1549,1,Classic Burger,10.00,2025-02-01 23:11:00
1549,2,Truffle Fries,6.00,2025-02-01 23:11:00
1550,6,Soda,3.00,2025-01-04 09:22:00
1551,7,Milkshake,7.00,2025-03-12 04:28:00
1552,1,Classic Burger,10.00,2025-01-23 08:44:00
1552,2,Truffle Fries,6.00,2025-01-23 08:44:00
1552,6,Soda,3.00,2025-01-23 08:44:00
1553,6,Soda,3.00,2025-03-06 11:21:00
1554,2,Truffle Fries,6.00,2025-01-05 11:38:00
1555,6,Soda,3.00,2025-01-21 05:37:00
1556,3,Lobster Roll,18.00,2025-01-14 05:07:00
1556,4,Onion Rings,5.00,2025-01-14 05:07:00
1557,5,Veggie Burger,11.00,2025-01-30 11:39:00
1558,1,Classic Burger,10.00,2025-03-22 05:12:00
1558,2,Truffle Fries,6.00,2025-03-22 05:12:00
1558,6,Soda,3.00,2025-03-22 05:12:00
1559,4,Onion Rings,5.00,2025-01-07 00:09:00
1560,6,Soda,3.00,2025-03-09 09:05:00
1561,3,Lobster Roll,18.00,2025-02-09 08:14:00
1561,4,Onion Rings,5.00,2025-02-09 08:14:00
1562,5,Veggie Burger,11.00,2025-03-28 03:55:00
1563,1,Classic Burger,10.00,2025-02-07 14:51:00
1563,2,Truffle Fries,6.00,2025-02-07 14:51:00
1564,1,Classic Burger,10.00,2025-03-19 18:24:00
1564,6,Soda,3.00,2025-03-19 18:24:00
1565,4,Onion Rings,5.00,2025-01-06 16:52:00
1566,4,Onion Rings,5.00,2025-02-21 04:24:00
1567,1,Classic Burger,10.00,2025-01-24 16:02:00
1567,2,Truffle Fries,6.00,2025-01-24 16:02:00
1568,4,Onion Rings,5.00,2025-01-09 20:59:00
1569,1,Classic Burger,10.00,2025-01-06 03:35:00
1569,2,Truffle Fries,6.00,2025-01-06 03:35:00
1570,6,Soda,3.00,2025-01-18 14:02:00
1571,4,Onion Rings,5.00,2025-03-03 13:48:00
1572,6,Soda,3.00,2025-03-21 14:23:00
1573,1,Classic Burger,10.00,2025-03-25 04:43:00
1574,3,Lobster Roll,18.00,2025-03-11 02:51:00
1574,4,Onion Rings,5.00,2025-03-11 02:51:00
1575,1,Classic Burger,10.00,2025-03-25 18:07:00
1575,2,Truffle Fries,6.00,2025-03-25 18:07:00
1575,6,Soda,3.00,2025-03-25 18:07:00
1576,1,Classic Burger,10.00,2025-03-01 12:09:00
1576,2,Truffle Fries,6.00,2025-03-01 12:09:00
1577,6,Soda,3.00,2025-01-10 10:24:00
1578,6,Soda,3.00,2025-03-11 18:48:00
1579,1,Classic Burger,10.00,2025-02-04 04:49:00
1579,2,Truffle Fries,6.00,2025-02-04 04:49:00
1580,1,Classic Burger,10.00,2025-01-02 22:25:00
1581,1,Classic Burger,10.00,2025-01-15 07:56:00
1581,2,Truffle Fries,6.00,2025-01-15 07:56:00
1582,5,Veggie Burger,11.00,2025-02-20 13:53:00
1582,6,Soda,3.00,2025-02-20 13:53:00
1583,6,Soda,3.00,2025-03-30 10:22:00
1584,1,Classic Burger,10.00,2025-02-12 09:41:00
1584,6,Soda,3.00,2025-02-12 09:41:00
1585,1,Classic Burger,10.00,2025-02-14 21:44:00
1586,1,Classic Burger,10.00,2025-02-18 03:34:00
1587,1,Classic Burger,10.00,2025-03-12 00:43:00
1587,2,Truffle Fries,6.00,2025-03-12 00:43:00
1588,1,Classic Burger,10.00,2025-01-02 06:58:00
1588,2,Truffle Fries,6.00,2025-01-02 06:58:00
1588,6,Soda,3.00,2025-01-02 06:58:00
1589,5,Veggie Burger,11.00,2025-03-27 11:08:00
1589,6,Soda,3.00,2025-03-27 11:08:00
1590,1,Classic Burger,10.00,2025-02-07 21:34:00
1590,2,Truffle Fries,6.00,2025-02-07 21:34:00
1590,6,Soda,3.00,2025-02-07 21:34:00
1591,3,Lobster Roll,18.00,2025-01-03 00:26:00
1591,4,Onion Rings,5.00,2025-01-03 00:26:00
1591,6,Soda,3.00,2025-01-03 00:26:00
1592,1,Classic Burger,10.00,2025-01-17 18:36:00
1592,2,Truffle Fries,6.00,2025-01-17 18:36:00
1592,6,Soda,3.00,2025-01-17 18:36:00
1593,1,Classic Burger,10.00,2025-02-18 09:03:00
1593,2,Truffle Fries,6.00,2025-02-18 09:03:00
1593,4,Onion Rings,5.00,2025-02-18 09:03:00
1594,4,Onion Rings,5.00,2025-02-12 05:41:00
1595,1,Classic Burger,10.00,2025-01-22 00:23:00
1595,6,Soda,3.00,2025-01-22 00:23:00
1596,4,Onion Rings,5.00,2025-03-01 14:42:00
1596,6,Soda,3.00,2025-03-01 14:42:00
1597,1,Classic Burger,10.00,2025-02-04 18:56:00
1597,4,Onion Rings,5.00,2025-02-04 18:56:00
1598,1,Classic Burger,10.00,2025-03-06 10:23:00
1598,2,Truffle Fries,6.00,2025-03-06 10:23:00
1598,6,Soda,3.00,2025-03-06 10:23:00
1599,7,Milkshake,7.00,2025-02-21 23:07:00
1600,2,Truffle Fries,6.00,2025-03-23 21:42:00
1600,4,Onion Rings,5.00,2025-03-23 21:42:00
1601,6,Soda,3.00,2025-03-24 11:51:00
1602,1,Classic Burger,10.00,2025-02-13 17:44:00
1603,4,Onion Rings,5.00,2025-02-19 21:16:00
